ticker,company_name,kpi_name,kpi_id,kpi_category
DBI,Designer Brands Inc,Segment Revenue - U.S. Retail Revenue,1131,Segment Revenue
DBI,Designer Brands Inc,Stores - Total number of stores,1132,Stores
DG,DOLLAR GENERAL CORPORATION,Segment Net Sales - Apparel Sales,1133,Segment Net Sales
DG,DOLLAR GENERAL CORPORATION,Segment Net Sales - Consumables Sales,1134,Segment Net Sales
DG,DOLLAR GENERAL CORPORATION,Segment Net Sales - Home products Sales,1135,Segment Net Sales
DG,DOLLAR GENERAL CORPORATION,Segment Net Sales - Seasonal Sales,1136,Segment Net Sales
DG,DOLLAR GENERAL CORPORATION,Store count - Ending Store count,1137,Store count
DG,DOLLAR GENERAL CORPORATION,Store count - New store openings,1138,Store count
DG,DOLLAR GENERAL CORPORATION,Store count - Total selling square footage,1139,Store count
DKS,"DICK'S SPORTING GOODS, INC.",Net Sales - E- Commerce Sales,1140,Net Sales
DKS,"DICK'S SPORTING GOODS, INC.",Net Sales - E- Commerce Sales,1140,Net Sales
DKS,"DICK'S SPORTING GOODS, INC.",Net Sales - Same Store Sales,1141,Net Sales
DKS,"DICK'S SPORTING GOODS, INC.",Relocated stores - DICK'S Sporting Goods,1142,Relocated stores
DKS,"DICK'S SPORTING GOODS, INC.",Relocated stores - Specialty Concept Stores,1143,Relocated stores
DKS,"DICK'S SPORTING GOODS, INC.",Revenue by Net Sales - Sales,1144,Revenue by Net Sales
DKS,"DICK'S SPORTING GOODS, INC.",Square Footage - DICK'S Sporting Goods,1145,Square Footage
DKS,"DICK'S SPORTING GOODS, INC.",Square Footage - Specialty Concept Stores,1146,Square Footage
DKS,"DICK'S SPORTING GOODS, INC.",Stores - DICK'S Sporting Goods,1147,Stores
DKS,"DICK'S SPORTING GOODS, INC.",Stores - Specialty Concept Stores,1148,Stores
DLTR,DOLLAR TREE INC,Change in Average Ticket - Dollar Tree,1149,Change in Average Ticket
DLTR,DOLLAR TREE INC,Change in Average Ticket - Family Dollar ,1150,Change in Average Ticket
DLTR,DOLLAR TREE INC,Change in Customer Traffic - Dollar Tree,1151,Change in Customer Traffic
DLTR,DOLLAR TREE INC,Change in Customer Traffic - Family Dollar ,1152,Change in Customer Traffic
DLTR,DOLLAR TREE INC,Growth Rate (Square Footage)  - Dollar Tree,1153,Growth Rate (Square Footage) 
DLTR,DOLLAR TREE INC,Growth Rate (Square Footage)  - Family Dollar ,1154,Growth Rate (Square Footage) 
DLTR,DOLLAR TREE INC,Growth Rate (Square Footage)  - Retail Selling Square Footage,1155,Growth Rate (Square Footage) 
DLTR,DOLLAR TREE INC,New Stores Openings - Dollar Tree,1156,New Stores Openings
DLTR,DOLLAR TREE INC,New Stores Openings - Family Dollar ,1157,New Stores Openings
DLTR,DOLLAR TREE INC,Re-bannered Stores - Dollar Tree,1158,Re-bannered Stores
DLTR,DOLLAR TREE INC,Re-bannered Stores - Family Dollar ,1159,Re-bannered Stores
DLTR,DOLLAR TREE INC,Renovated Stores - Completed Renovations,1160,Renovated Stores
DLTR,DOLLAR TREE INC,Same Store Sales,1161,Same Store Sales
DLTR,DOLLAR TREE INC,Same-Store Sales by Segment - Dollar Tree Same Store Sales,1162,Same-Store Sales by Segment
DLTR,DOLLAR TREE INC,Same-Store Sales by Segment - Family Dollar Same Store Sales,1163,Same-Store Sales by Segment
DLTR,DOLLAR TREE INC,"Segment Sales - Corporate, support and Other Sales",1164,Segment Sales
DLTR,DOLLAR TREE INC,Segment Sales - Dollar Tree Sales,1165,Segment Sales
DLTR,DOLLAR TREE INC,Segment Sales - Family Dollar Sales,1166,Segment Sales
DLTR,DOLLAR TREE INC,Segment Sales - Total Segment Sales,1167,Segment Sales
DLTR,DOLLAR TREE INC,Selling Square Footage  - Dollar Tree,1168,Selling Square Footage 
DLTR,DOLLAR TREE INC,Selling Square Footage  - Family Dollar ,1169,Selling Square Footage 
DLTR,DOLLAR TREE INC,Store Closures - Dollar Tree,1170,Store Closures
DLTR,DOLLAR TREE INC,Store Closures - Family Dollar ,1171,Store Closures
DLTR,DOLLAR TREE INC,Stores - Closed Stores,1172,Stores
DLTR,DOLLAR TREE INC,Stores - Expanded or Relocated Stores,1173,Stores
EWCZ,European Wax Center Inc,Centers - Net new center openings,1174,Centers
EWCZ,European Wax Center Inc,Centers - Net new centers,1175,Centers
EWCZ,European Wax Center Inc,Centers - Network of locations,1176,Centers
EWCZ,European Wax Center Inc,Segment Revenue - Marketing Fees,1177,Segment Revenue
EWCZ,European Wax Center Inc,Segment Revenue - Other Revenue,939,Segment Revenue
EWCZ,European Wax Center Inc,Segment Revenue - Product Sales,1178,Segment Revenue
EWCZ,European Wax Center Inc,Segment Revenue - Royalty Fees,1179,Segment Revenue
EYE,National Vision Holdings Inc,Comparable store sales - Comparable store sales growth,1180,Comparable store sales
EYE,National Vision Holdings Inc,New Stores Openings - America's Best Contacts and Eyeglasses Stores,1181,New Stores Openings
EYE,National Vision Holdings Inc,New Stores Openings - Eyeglass World Stores,1182,New Stores Openings
EYE,National Vision Holdings Inc,New Stores Openings - Total Stores,1183,New Stores Openings
EYE,National Vision Holdings Inc,New Stores Openings - Vision Centers - Walmart,1184,New Stores Openings
EYE,National Vision Holdings Inc,New Stores Openings - Vista Optical Stores - Fred Meyer,1185,New Stores Openings
EYE,National Vision Holdings Inc,New Stores Openings - Vista Optical Stores - Military,1186,New Stores Openings
EYE,National Vision Holdings Inc,No of stores open at the end - Corporate/Other,1187,No of stores open at the end
EYE,National Vision Holdings Inc,No of stores open at the end - Legacy segment,1188,No of stores open at the end
EYE,National Vision Holdings Inc,No of stores open at the end - Owned & Host segment,1189,No of stores open at the end
EYE,National Vision Holdings Inc,Number of Stores - America's Best Contacts and Eyeglasses Stores,1190,Number of Stores
EYE,National Vision Holdings Inc,Number of Stores - Eyeglass World Stores,1191,Number of Stores
EYE,National Vision Holdings Inc,Number of Stores - Vision Centers - Walmart,1192,Number of Stores
EYE,National Vision Holdings Inc,Number of Stores - Vista Optical Stores - Fred Meyer,1193,Number of Stores
EYE,National Vision Holdings Inc,Number of Stores - Vista Optical Stores - Military,1194,Number of Stores
EYE,National Vision Holdings Inc,Revenue From Contracts With Customers - Revenues recognized at a point in time,1195,Revenue From Contracts With Customers
EYE,National Vision Holdings Inc,Revenue From Contracts With Customers - Revenues recognized over time,1196,Revenue From Contracts With Customers
EYE,National Vision Holdings Inc,Segment Revenue - Corporate/Other Revenue,1197,Segment Revenue
EYE,National Vision Holdings Inc,Segment Revenue - Legacy Revenue,1198,Segment Revenue
EYE,National Vision Holdings Inc,Segment Revenue - Owned & Host Revenue,1199,Segment Revenue
EYE,National Vision Holdings Inc,Segment Revenue - Reconciliations,1200,Segment Revenue
EYE,National Vision Holdings Inc,Store Closures - America's Best Contacts and Eyeglasses Stores,1201,Store Closures
EYE,National Vision Holdings Inc,Store Closures - Eyeglass World Stores,1202,Store Closures
EYE,National Vision Holdings Inc,Store Closures - Vision Centers - Walmart,1203,Store Closures
EYE,National Vision Holdings Inc,Store Closures - Vista Optical Stores - Fred Meyer,1204,Store Closures
EYE,National Vision Holdings Inc,Store Closures - Vista Optical Stores - Military,1205,Store Closures
EYE,National Vision Holdings Inc,Store Sale Growth - America's Best,1206,Store Sale Growth
EYE,National Vision Holdings Inc,Store Sale Growth - Corporate/Other,1207,Store Sale Growth
EYE,National Vision Holdings Inc,Store Sale Growth - Eyeglass World,1208,Store Sale Growth
EYE,National Vision Holdings Inc,Store Sale Growth - Fred Meyer,1209,Store Sale Growth
EYE,National Vision Holdings Inc,Store Sale Growth - Legacy segment,1210,Store Sale Growth
EYE,National Vision Holdings Inc,Store Sale Growth - Military,1211,Store Sale Growth
EYE,National Vision Holdings Inc,Stores - New Stores,1212,Stores
FIVE,"Five Below, Inc.",Product Revenue - Fashion and home,1213,Product Revenue
FIVE,"Five Below, Inc.",Product Revenue - Leisure,1214,Product Revenue
FIVE,"Five Below, Inc.",Product Revenue - Party and snack,1215,Product Revenue
FIVE,"Five Below, Inc.",Stores - Total Stores,46,Stores
FL,"Foot Locker, Inc.",Channel Sales - Direct to Customers Sales,1216,Channel Sales
FL,"Foot Locker, Inc.",Channel Sales - Stores Sales,1217,Channel Sales
FL,"Foot Locker, Inc.",Franchise Operations - Franchise stores ,1218,Franchise Operations
FL,"Foot Locker, Inc.",Geographic Sales - International Sales,1219,Geographic Sales
FL,"Foot Locker, Inc.",Geographic Sales - United States Sales,1220,Geographic Sales
FL,"Foot Locker, Inc.",Stores - Total Store Count,1221,Stores
GME,GAMESTOP CORP,Revenue by product sales - Collectibles Sales,1222,Revenue by product sales
GME,GAMESTOP CORP,Revenue by product sales - Hardware and accessories Sales,1223,Revenue by product sales
GME,GAMESTOP CORP,Revenue by product sales - Software Sales,1224,Revenue by product sales
GME,GAMESTOP CORP,Sales by Geography - Australia,1225,Sales by Geography
GME,GAMESTOP CORP,Sales by Geography - Canada,1226,Sales by Geography
GME,GAMESTOP CORP,Sales by Geography - Europe,1227,Sales by Geography
GME,GAMESTOP CORP,Sales by Geography - United States,1228,Sales by Geography
GRWG,GrowGeneration Corp,News Store Openings - Number of Stores,1229,News Store Openings
GRWG,GrowGeneration Corp,Segment Revenue - Distribution,1230,Segment Revenue
GRWG,GrowGeneration Corp,Segment Revenue - E-commerce sales,1231,Segment Revenue
GRWG,GrowGeneration Corp,Segment Revenue - Sales at company owned stores,1232,Segment Revenue
GRWG,GrowGeneration Corp,Square Feet - Retail and Warehouse Space,1233,Square Feet
GRWG,GrowGeneration Corp,Store Count - No of Hydroponic garden centers to reach,1234,Store Count
GRWG,GrowGeneration Corp,Store Count - No. of retail hydroponic/gardening stores,1235,Store Count
GRWG,GrowGeneration Corp,Store Count - Number of Stores,1236,Store Count
HIBB,"HIBBETT SPORTS, INC.",Revenue by major products category - Apparel,1237,Revenue by major products category
HIBB,"HIBBETT SPORTS, INC.",Revenue by major products category - Equipment,1238,Revenue by major products category
HIBB,"HIBBETT SPORTS, INC.",Revenue by major products category - Footwear,1239,Revenue by major products category
HIBB,"HIBBETT SPORTS, INC.",Store Count - End of period,1240,Store Count
HIBB,"HIBBETT SPORTS, INC.",Store Count - New stores opened,1241,Store Count
HIBB,"HIBBETT SPORTS, INC.",Store Count - Stores closed,1242,Store Count
JOAN,JOANN Inc,Sales by Product Category - Arts and Crafts and Home Decor Sales,1243,Sales by Product Category
JOAN,JOANN Inc,Sales by Product Category - Other Sales,1244,Sales by Product Category
JOAN,JOANN Inc,Sales by Product Category - Sewing Sales,1245,Sales by Product Category
LESL,Leslie's Inc,Locations and platforms - Physical locations and multiple digital platforms,1246,Locations and platforms
LESL,Leslie's Inc,Net Income,1247,Net Income
LESL,Leslie's Inc,Net Sales,625,Net Sales
LL,"Lumber Liquidators Holdings, Inc.",Average Retail Price - Average Retail Price per Unit Sold Increase,1248,Average Retail Price
LL,"Lumber Liquidators Holdings, Inc.",Number of new stores,1249,Number of new stores
LL,"Lumber Liquidators Holdings, Inc.",Number of stores closed,1250,Number of stores closed
LL,"Lumber Liquidators Holdings, Inc.",Number of Stores Open - Number of Stores,1251,Number of Stores Open
LL,"Lumber Liquidators Holdings, Inc.",Revenue by Type - Net Merchandise Sales,1252,Revenue by Type
LL,"Lumber Liquidators Holdings, Inc.",Revenue by Type - Net Services Sales,1253,Revenue by Type
LL,"Lumber Liquidators Holdings, Inc.",Revenues by major product category - Installation and Delivery Services,1254,Revenues by major product category
LL,"Lumber Liquidators Holdings, Inc.",Revenues by major product category - Manufactured Products,1255,Revenues by major product category
LL,"Lumber Liquidators Holdings, Inc.",Revenues by major product category - Moldings and Accessories and Other,1256,Revenues by major product category
LL,"Lumber Liquidators Holdings, Inc.",Revenues by major product category - Solid and Engineered Hardwood,1257,Revenues by major product category
NLS,Nautilus Inc.,Backlog - Direct orders,1258,Backlog
NLS,Nautilus Inc.,Backlog - Retail orders,1259,Backlog
NLS,Nautilus Inc.,Direct orders,1260,Direct orders
NLS,Nautilus Inc.,Revenue by geography - Canada,1261,Revenue by geography
NLS,Nautilus Inc.,"Revenue by geography - Europe, the Middle East and Africa",1262,Revenue by geography
NLS,Nautilus Inc.,Revenue by geography - Others,1263,Revenue by geography
NLS,Nautilus Inc.,Revenue by geography - United States ,1264,Revenue by geography
NLS,Nautilus Inc.,Revenue by type - Extended warranties and services,1265,Revenue by type
NLS,Nautilus Inc.,Revenue by type - Others,1266,Revenue by type
NLS,Nautilus Inc.,Revenue by type - Product Sales,1267,Revenue by type
NLS,Nautilus Inc.,Sales order backlog,1268,Sales order backlog
NLS,Nautilus Inc.,Segment Sales - Direct sales,1269,Segment Sales
NLS,Nautilus Inc.,Segment Sales - Retail sales,1270,Segment Sales
NLS,Nautilus Inc.,Segment Sales - Royalty,1271,Segment Sales
ODP,The ODP Corporation,Average square footage per store - Retail Division,1272,Average square footage per store
ODP,The ODP Corporation,Revenue by Type - Products Revenue,1273,Revenue by Type
ODP,The ODP Corporation,Revenue by Type - Services Revenue,1274,Revenue by Type
ODP,The ODP Corporation,Segment Revenue - Business Solutions Division,1275,Segment Revenue
ODP,The ODP Corporation,Segment Revenue - CompuCom Division,1276,Segment Revenue
ODP,The ODP Corporation,Segment Revenue - Other,1277,Segment Revenue
ODP,The ODP Corporation,Segment Revenue - Retail Division,1278,Segment Revenue
ODP,The ODP Corporation,Stores closed - Retail Division,1279,Stores closed
ODP,The ODP Corporation,Stores count - Retail Division,1280,Stores count
ODP,The ODP Corporation,Total retail stores,1281,Total retail stores
ODP,The ODP Corporation,Total square footage - Retail Division,1282,Total square footage
RCII,Rent-A-Center Inc,Company-operated locations - Mexico Segment,1283,Company-operated locations
RCII,Rent-A-Center Inc,Company-operated locations - Rent-A-Center Business segmen,1284,Company-operated locations
RCII,Rent-A-Center Inc,Franchise-operated locations - Franchising Segment,1285,Franchise-operated locations
RCII,Rent-A-Center Inc,GMV,1286,GMV
RCII,Rent-A-Center Inc,Revenues by type - Acima,1287,Revenues by type
RCII,Rent-A-Center Inc,Revenues by type - Franchising,1288,Revenues by type
RCII,Rent-A-Center Inc,Revenues by type - Mexico,1289,Revenues by type
RCII,Rent-A-Center Inc,Revenues by type - Rent-A-Center Business,1290,Revenues by type
RCII,Rent-A-Center Inc,Segment Revenues - Franchise-Merchandise sales,1291,Segment Revenues
RCII,Rent-A-Center Inc,Segment Revenues - Franchise-Royalty income and fees,1292,Segment Revenues
RCII,Rent-A-Center Inc,Segment Revenues - Store-Installment sales,1293,Segment Revenues
RCII,Rent-A-Center Inc,Segment Revenues - Store-Merchandise sales,1294,Segment Revenues
RCII,Rent-A-Center Inc,Segment Revenues - Store-Other,1295,Segment Revenues
RCII,Rent-A-Center Inc,Segment Revenues - Store-Rentals and fees,1296,Segment Revenues
SBH,"SALLY BEAUTY HOLDINGS, INC.",Number of stores BSG - Company-operated stores,1297,Number of stores BSG
SBH,"SALLY BEAUTY HOLDINGS, INC.",Number of stores BSG - Franchise stores,1298,Number of stores BSG
SBH,"SALLY BEAUTY HOLDINGS, INC.",Number of stores SBS - Company-operated stores,1299,Number of stores SBS
SBH,"SALLY BEAUTY HOLDINGS, INC.",Number of stores SBS - Franchise stores,1300,Number of stores SBS
SBH,"SALLY BEAUTY HOLDINGS, INC.",Sales consultants - Number of BSG distributor sales consultants,1301,Sales consultants
SBH,"SALLY BEAUTY HOLDINGS, INC.",Same store sales growth - BSG,1302,Same store sales growth
SBH,"SALLY BEAUTY HOLDINGS, INC.",Same store sales growth - SBS,1303,Same store sales growth
SBH,"SALLY BEAUTY HOLDINGS, INC.",Segment Revenue - Beauty Systems Group (BSG),1304,Segment Revenue
SBH,"SALLY BEAUTY HOLDINGS, INC.",Segment Revenue - Sally Beauty Supply (SBS),1305,Segment Revenue
SCVL,"Shoe Carnival, Inc.",New opened store,1306,New opened store
SCVL,"Shoe Carnival, Inc.",Revenue by Product Category - Accessories and Other,1307,Revenue by Product Category
SCVL,"Shoe Carnival, Inc.",Revenue by Product Category - Athletics Children's,1308,Revenue by Product Category
SCVL,"Shoe Carnival, Inc.",Revenue by Product Category - Athletics Men's,1309,Revenue by Product Category
SCVL,"Shoe Carnival, Inc.",Revenue by Product Category - Athletics Women's,1310,Revenue by Product Category
SCVL,"Shoe Carnival, Inc.",Revenue by Product Category - Non-Athletics Children's,1311,Revenue by Product Category
SCVL,"Shoe Carnival, Inc.",Revenue by Product Category - Non-Athletics Men's,1312,Revenue by Product Category
SCVL,"Shoe Carnival, Inc.",Revenue by Product Category - Non-Athletics Women's,1313,Revenue by Product Category
SCVL,"Shoe Carnival, Inc.",Shoe Perks customer loyalty program,1314,Shoe Perks customer loyalty program
SCVL,"Shoe Carnival, Inc.",Store Updates - Stores Closed,1315,Store Updates
SCVL,"Shoe Carnival, Inc.",Total Members - Shoe Perks customer loyalty program membership,1316,Total Members
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Apparel,1317,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Apparel Revenue,1318,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Camping,1319,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Camping Revenue,1320,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Fishing,1321,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Fishing Revenue,1322,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Footwear,1323,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Footwear Revenue,1324,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Hunting and Shooting,1325,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,Revenue by Type - Hunting and Shooting Revenue,1326,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,"Revenue by Type - Optics, Electronics, Accessories, and Other",1327,Revenue by Type
SPWH,Sportsman's Warehouse Holdings Inc,"Revenue by Type - Optics, Electronics, Accessories, and Other Revenue",1328,Revenue by Type
TCS,"THE CONTAINER STORE GROUP, INC.",Net Sales - Elfa third-party,1329,Net Sales
TCS,"THE CONTAINER STORE GROUP, INC.",Net Sales - TCS,1330,Net Sales
TSCO,TRACTOR SUPPLY COMPANY,Average inventory per store,1331,Average inventory per store
TSCO,TRACTOR SUPPLY COMPANY,Average transaction value,1332,Average transaction value
TSCO,TRACTOR SUPPLY COMPANY,Inventory turns,1333,Inventory turns
TSCO,TRACTOR SUPPLY COMPANY,New Petsense stores,1334,New Petsense stores
TSCO,TRACTOR SUPPLY COMPANY,New Tractor Supply stores,1335,New Tractor Supply stores
TSCO,TRACTOR SUPPLY COMPANY,No. Of Stores - Petsense,1336,No. Of Stores
TSCO,TRACTOR SUPPLY COMPANY,No. Of Stores - Tractor Supply,1337,No. Of Stores
TSCO,TRACTOR SUPPLY COMPANY,Revenue by Product - Agriculture,1338,Revenue by Product
TSCO,TRACTOR SUPPLY COMPANY,Revenue by Product - Clothing and Footwear,1339,Revenue by Product
TSCO,TRACTOR SUPPLY COMPANY,"Revenue by Product - Hardware, Tools and Truck",1340,Revenue by Product
TSCO,TRACTOR SUPPLY COMPANY,Revenue by Product - Livestock and Pet,1341,Revenue by Product
TSCO,TRACTOR SUPPLY COMPANY,"Revenue by Product - Seasonal, Gift and Toy Products",1342,Revenue by Product
ULTA,"ULTA BEAUTY, INC.",Gross square feet - total gross square feet at the end of the quater,1343,Gross square feet
ULTA,"ULTA BEAUTY, INC.",Net Sales - E-commerce Percentage of net sales,1344,Net Sales
ULTA,"ULTA BEAUTY, INC.",Net Sales - Net sales percentage,1345,Net Sales
ULTA,"ULTA BEAUTY, INC.",Net Sales - Salon sales Percentage of net sales,1346,Net Sales
ULTA,"ULTA BEAUTY, INC.",Net Sales by primary category - Cosmetics Percentage of net sales,1347,Net Sales by primary category
ULTA,"ULTA BEAUTY, INC.",Net Sales by primary category - Haircare Products & Styling Tools Percentage of net sales,1348,Net Sales by primary category
ULTA,"ULTA BEAUTY, INC.",Net Sales by primary category - Other Percentage of net sales,1349,Net Sales by primary category
ULTA,"ULTA BEAUTY, INC.",Net Sales by primary category - Salon Services Percentage of net sales,1350,Net Sales by primary category
ULTA,"ULTA BEAUTY, INC.","Net Sales by primary category - Skincare, Bath & Fragrance Percentage of net sales",1351,Net Sales by primary category
ULTA,"ULTA BEAUTY, INC.","Percentage of net sales by primary category - Bath, and fragrance",1352,Percentage of net sales by primary category
ULTA,"ULTA BEAUTY, INC.",Percentage of net sales by primary category - Cosmetics,1353,Percentage of net sales by primary category
ULTA,"ULTA BEAUTY, INC.",Percentage of net sales by primary category - Haircare products and styling tools,1354,Percentage of net sales by primary category
ULTA,"ULTA BEAUTY, INC.","Percentage of net sales by primary category - Other (nail products, accessories, and other)",1355,Percentage of net sales by primary category
ULTA,"ULTA BEAUTY, INC.",Percentage of net sales by primary category - Services,1356,Percentage of net sales by primary category
ULTA,"ULTA BEAUTY, INC.",Percentage of net sales by primary category - Skincare,1357,Percentage of net sales by primary category
ULTA,"ULTA BEAUTY, INC.","Percentage of net sales by primary category - Skincare, bath, and fragrance",1358,Percentage of net sales by primary category
ULTA,"ULTA BEAUTY, INC.",Remodel and relocation projects,1359,Remodel and relocation projects
ULTA,"ULTA BEAUTY, INC.",Revenue by Distribution Channel - E-commerce,1360,Revenue by Distribution Channel
ULTA,"ULTA BEAUTY, INC.",Revenue by Distribution Channel - Other,1361,Revenue by Distribution Channel
ULTA,"ULTA BEAUTY, INC.",Revenue by Distribution Channel - Retail stores,1362,Revenue by Distribution Channel
ULTA,"ULTA BEAUTY, INC.",Revenue by Distribution Channel - Salon services,1363,Revenue by Distribution Channel
ULTA,"ULTA BEAUTY, INC.",Segment Revenue - E-commerce ,1364,Segment Revenue
ULTA,"ULTA BEAUTY, INC.",Segment Revenue - E-commerce Percentage of net sales,1365,Segment Revenue
ULTA,"ULTA BEAUTY, INC.",Segment Revenue - Retail stores and salon Percentage of net sales,1366,Segment Revenue
ULTA,"ULTA BEAUTY, INC.",Segment Revenue - Retail stores and salon Percentage of net sales,1366,Segment Revenue
ULTA,"ULTA BEAUTY, INC.",Segment Revenue - Salon ,1367,Segment Revenue
ULTA,"ULTA BEAUTY, INC.",Store Expansion - Number of stores closed during the quarter,1368,Store Expansion
ULTA,"ULTA BEAUTY, INC.",Store Expansion - Number of stores opened during the quarter,1369,Store Expansion
ULTA,"ULTA BEAUTY, INC.",Store Expansion - Total stores open at beginning of the quarter,1370,Store Expansion
ULTA,"ULTA BEAUTY, INC.","Stores - New stores, net",1371,Stores
ULTA,"ULTA BEAUTY, INC.",Total Revenue - Net sales revenue,1372,Total Revenue
WOOF,Petco Health and Wellness Co Inc,comparable sales ,1373,Comparable sales 
WOOF,Petco Health and Wellness Co Inc,Grooming & Nutrition Perk Members,1374,Grooming & Nutrition Perk Members
WOOF,Petco Health and Wellness Co Inc,Net New Customers,1375,Net New Customers
WOOF,Petco Health and Wellness Co Inc,Revenue by Product - Consumables,1376,Revenue by Product
WOOF,Petco Health and Wellness Co Inc,Revenue by Product  - Dog and cat food,1377,Revenue by Product 
WOOF,Petco Health and Wellness Co Inc,Revenue by Product  - Services and other,1378,Revenue by Product 
WOOF,Petco Health and Wellness Co Inc,Revenue by Product  - Supplies and companion animals,1379,Revenue by Product 
WOOF,Petco Health and Wellness Co Inc,Total Active Customers,1380,Total Active Customers
WOOF,Petco Health and Wellness Co Inc,Vital Care Subscription,1381,Vital Care Subscription
