,Ticker,Company Name,Industry,kpi name,KPI Category,Unit Type,kpi output type,kpi tags,kpi source,kpi calc type,kpi formula,var a type,var a name,var b type,var a type
137,LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Wholesale revenue from Europe,Segment Revenue by Channel,$,$,"segment,  revenue,  channel,  wholesale,  revenue,  europe, levi, levi strauss & co., apparel retailers",EventVester,,,,,,
138,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Digital Subscription and Content,Revenue by Segment,$,$,"revenue,  segment,  digital_subscription,  content, plby, plby group , apparel retailers",EventVester,,,,,,
139,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Direct-to-Consumer,Revenue by Segment,$,$,"revenue,  segment,  direct,  consumer, plby, plby group , apparel retailers",EventVester,,,,,,
140,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Licensing,Revenue by Segment,$,$,"revenue,  segment,  licensing, plby, plby group , apparel retailers",EventVester,,,,,,
141,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Other,Revenue by Segment,$,$,"revenue,  segment,  other, plby, plby group , apparel retailers",EventVester,,,,,,
142,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Consumer Products,Revenue by Type,$,$,"revenue,  consumer_products, plby, plby group , apparel retailers",EventVester,,,,,,
143,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Magazine and Digital Subscriptions,Revenue by Type,$,$,"revenue,  magazine,  digital_subscriptions, plby, plby group , apparel retailers",EventVester,,,,,,
144,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Trademark Licensing,Revenue by Type,$,$,"revenue,  trademark_licensing, plby, plby group , apparel retailers",EventVester,,,,,,
145,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - TV and Cable Programming,Revenue by Type,$,$,"revenue,  tv,  cable_programming, plby, plby group , apparel retailers",EventVester,,,,,,
146,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - International & Other Sales,Geographic Revenue,$,$,"geographic,  revenue,  international,  other_sales, plce, the children's place, apparel retailers",EventVester,,,,,,
147,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - Mid-West Sales,Geographic Revenue,$,$,"geographic,  revenue,  mid_west_sales, plce, the children's place, apparel retailers",EventVester,,,,,,
148,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - North East Sales,Geographic Revenue,$,$,"geographic,  revenue,  north_east_sales, plce, the children's place, apparel retailers",EventVester,,,,,,
149,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - South Sales,Geographic Revenue,$,$,"geographic,  revenue,  south_sales, plce, the children's place, apparel retailers",EventVester,,,,,,
150,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - West Sales,Geographic Revenue,$,$,"geographic,  revenue,  west_sales, plce, the children's place, apparel retailers",EventVester,,,,,,
151,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Segment Revenue - The Children's Place International,Segment Revenue,$,$,"segment,  revenue,  the_childrens_place_international, plce, the children's place, apparel retailers",EventVester,,,,,,
152,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Segment Revenue - The Children's Place U.S.,Segment Revenue,$,$,"segment,  revenue,  the_childrens_place,  US, plce, the children's place, apparel retailers",EventVester,,,,,,
153,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Stores - Closed store count,Stores,stores,#,"stores,  closed,  store,  count, plce, the children's place, apparel retailers",EventVester,,,,,,
154,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Stores - Total store count,Stores,stores,#,"stores,  total,  store,  count, plce, the children's place, apparel retailers",EventVester,,,,,,
155,ROST,Ross Stores Inc,Apparel Retailers,"sales mix - Accessories, Lingerie, Fine Jewelry, and Fragrances",sales mix,%,%,"sales_mix,  accessories,  lingerie,  fine_jewelry,  _fragrances, rost, ross stores , apparel retailers",EventVester,,,,,,
156,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Children's,sales mix,%,%,"sales_mix,  childrens, rost, ross stores , apparel retailers",EventVester,,,,,,
157,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Home Accents and Bed and Bath,sales mix,%,%,"sales_mix,  home_accents,  bed,  bath, rost, ross stores , apparel retailers",EventVester,,,,,,
158,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Ladies,sales mix,%,%,"sales_mix,  ladies, rost, ross stores , apparel retailers",EventVester,,,,,,
159,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Men's,sales mix,%,%,"sales_mix,  mens, rost, ross stores , apparel retailers",EventVester,,,,,,
160,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Shoes,sales mix,%,%,"sales_mix,  shoes, rost, ross stores , apparel retailers",EventVester,,,,,,
161,ROST,Ross Stores Inc,Apparel Retailers,Store Count - Beginning of the period,Store Count,stores,$,"store,  count,  beginning_the_period, rost, ross stores , apparel retailers",EventVester,,,,,,
162,ROST,Ross Stores Inc,Apparel Retailers,Store Count - Closed in the period,Store Count,stores,$,"store,  count,  closed_,  the_period, rost, ross stores , apparel retailers",EventVester,,,,,,
163,ROST,Ross Stores Inc,Apparel Retailers,Store Count - End of the period,Store Count,stores,$,"store,  count,  end_the_period, rost, ross stores , apparel retailers",EventVester,,,,,,
164,ROST,Ross Stores Inc,Apparel Retailers,Store Count - Opened in the period,Store Count,stores,$,"store,  count,  opened_,  the_period, rost, ross stores , apparel retailers",EventVester,,,,,,
165,ROST,Ross Stores Inc,Apparel Retailers,Store count - Store count at end of period,Store count,stores,#,"store,  count,  store,  count_at,  end_period, rost, ross stores , apparel retailers",EventVester,,,,,,
166,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Sales - HomeGoods Sales From US,Geographic Sales,$,$,"homegoods_sales,  us, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
167,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Sales - Marmaxx Sales From US,Geographic Sales,$,$,"marmaxx_sales,  us, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
168,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Sales - TJX Canada Sales,Geographic Sales,$,$,"tjx_canada_sales, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
169,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Sales - TJX Europe,Geographic Sales,$,$,"tjx_europe, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
170,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Sales - TJX International Sales,Geographic Sales,$,$,"tjx_international_sales, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
171,TJX,"The TJX Companies, Inc.",Apparel Retailers,"Geographic Sales  - TJX Canada Sales 	",Geographic Sales ,$,$,"tjx_canada_sales_	, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
172,TJX,"The TJX Companies, Inc.",Apparel Retailers,"Geographic Sales  - TJX International (Europe & Australia) Sales 	",Geographic Sales ,$,$,"tjx_international_(europe,  australia)_sales_	, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
173,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Sales  - TJX International (Europe & Australia) Sales,Geographic Sales ,$,$,"tjx_international_(europe,  australia)_sales, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
174,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Segment Sales  - HomeGoods (U.S.) Sales,Geographic Segment Sales ,$,$,"homegoods_(us)_sales, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
175,TJX,"The TJX Companies, Inc.",Apparel Retailers,Geographic Segment Sales  - Marmaxx (U.S.) Sales,Geographic Segment Sales ,$,$,"marmaxx_(us)_sales, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
176,TJX,"The TJX Companies, Inc.",Apparel Retailers,Newly Opened Stores,Newly Opened Stores,stores,$,"newly,  opened,  stores,  newly,  opened,  stores, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
177,TJX,"The TJX Companies, Inc.",Apparel Retailers,Store Count - Total Store Count,Store Count,stores,$,"store,  count,  total,  store,  count, tjx, the tjx companies, apparel retailers",EventVester,,,,,,
178,TLYS,"TILLY'S, INC.",Apparel Retailers,New Stores Opened - New Stores Opened During Quarter,New Stores Opened,stores,#,"new_store,  opened,  new_store,  opened_during_quarter, tlys, tilly's, apparel retailers",EventVester,,,,,,
179,TLYS,"TILLY'S, INC.",Apparel Retailers,Segment Revenues - E-commerce,Segment Revenues,$,$,"segment,  revenues,  e_commerce, tlys, tilly's, apparel retailers",EventVester,,,,,,
180,TLYS,"TILLY'S, INC.",Apparel Retailers,Segment Revenues - Proprietary,Segment Revenues,$,$,"segment,  revenues,  proprietary, tlys, tilly's, apparel retailers",EventVester,,,,,,
181,TLYS,"TILLY'S, INC.",Apparel Retailers,Segment Revenues - Proprietary,Segment Revenues,%,%,"segment,  revenues,  proprietary, tlys, tilly's, apparel retailers",EventVester,,,,,,
182,TLYS,"TILLY'S, INC.",Apparel Retailers,Segment Revenues - Retail stores,Segment Revenues,$,$,"segment,  revenues,  retail,  stores, tlys, tilly's, apparel retailers",EventVester,,,,,,
183,TLYS,"TILLY'S, INC.",Apparel Retailers,Segment Revenues - Third-party,Segment Revenues,$,$,"segment,  revenues,  third_party, tlys, tilly's, apparel retailers",EventVester,,,,,,
184,TLYS,"TILLY'S, INC.",Apparel Retailers,Segment Revenues - Third-party,Segment Revenues,%,%,"segment,  revenues,  third_party, tlys, tilly's, apparel retailers",EventVester,,,,,,
185,TLYS,"TILLY'S, INC.",Apparel Retailers,Stores Permanently Closed During Quarter,Stores Permanently Closed During Quarter,stores,#,"stores,  stores,  permanently_closed_during_quarter, tlys, tilly's, apparel retailers",EventVester,,,,,,
186,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Accessories,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  accessories, tlys, tilly's, apparel retailers",EventVester,,,,,,
187,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Accessories,Sub Segment Revenue by Category,%,%,"sub_segment,  revenue,  category,  accessories, tlys, tilly's, apparel retailers",EventVester,,,,,,
188,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Boys,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  boys, tlys, tilly's, apparel retailers",EventVester,,,,,,
189,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Boys,Sub Segment Revenue by Category,%,%,"sub_segment,  revenue,  category,  boys, tlys, tilly's, apparel retailers",EventVester,,,,,,
190,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Footwear,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  footwear, tlys, tilly's, apparel retailers",EventVester,,,,,,
191,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Footwear,Sub Segment Revenue by Category,%,%,"sub_segment,  revenue,  category,  footwear, tlys, tilly's, apparel retailers",EventVester,,,,,,
192,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Girls,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  girls, tlys, tilly's, apparel retailers",EventVester,,,,,,
193,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Girls,Sub Segment Revenue by Category,%,%,"sub_segment,  revenue,  category,  girls, tlys, tilly's, apparel retailers",EventVester,,,,,,
194,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Mens,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  mens, tlys, tilly's, apparel retailers",EventVester,,,,,,
195,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Mens,Sub Segment Revenue by Category,%,%,"sub_segment,  revenue,  category,  mens, tlys, tilly's, apparel retailers",EventVester,,,,,,
196,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Outdoor,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  outdoor, tlys, tilly's, apparel retailers",EventVester,,,,,,
197,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Outdoor,Sub Segment Revenue by Category,%,%,"sub_segment,  revenue,  category,  outdoor, tlys, tilly's, apparel retailers",EventVester,,,,,,
198,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Women,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  women, tlys, tilly's, apparel retailers",EventVester,,,,,,
199,TLYS,"TILLY'S, INC.",Apparel Retailers,Sub Segment Revenue by Category - Womens,Sub Segment Revenue by Category,%,%,"sub_segment,  revenue,  category,  womens, tlys, tilly's, apparel retailers",EventVester,,,,,,
200,TLYS,"TILLY'S, INC.",Apparel Retailers,Total Gross Square Footage at End of Quarter,Total Gross Square Footage at End of Quarter,sft,#,"total_gross,  square_footageend_quarter,  total_gross,  square_footage,  at,  end_quarter, tlys, tilly's, apparel retailers",EventVester,,,,,,
201,TLYS,"TILLY'S, INC.",Apparel Retailers,Total Stores at End of Quarter,Total Stores at End of Quarter,stores,#,"total,  storesend_quarter,  total,  stores,  at,  end_quarter, tlys, tilly's, apparel retailers",EventVester,,,,,,
202,TPR,"TAPESTRY, INC.",Apparel Retailers,Customers - new customers,Customers,Customers,$,"customers,  new_customers, tpr, tapestry, apparel retailers",EventVester,,,,,,
203,TPR,"TAPESTRY, INC.",Apparel Retailers,Geographic Revenues - Greater China Revenues,Geographic Revenues,$,$,"geographic,  revenues,  china,  revenues, tpr, tapestry, apparel retailers",EventVester,,,,,,
204,TPR,"TAPESTRY, INC.",Apparel Retailers,Geographic Revenues - North America Revenues,Geographic Revenues,$,$,"geographic,  revenues,  north_america,  revenues, tpr, tapestry, apparel retailers",EventVester,,,,,,
205,TPR,"TAPESTRY, INC.",Apparel Retailers,Geographic Revenues - Other Asia Revenues,Geographic Revenues,$,$,"geographic,  revenues,  other_asia,  revenues, tpr, tapestry, apparel retailers",EventVester,,,,,,
206,TPR,"TAPESTRY, INC.",Apparel Retailers,Geographic Revenues - Other Revenues,Geographic Revenues,$,$,"geographic,  revenues,  other,  revenues, tpr, tapestry, apparel retailers",EventVester,,,,,,
207,TPR,"TAPESTRY, INC.",Apparel Retailers,Geographic Revenues - Total,Geographic Revenues,$,$,"geographic,  revenues,  total, tpr, tapestry, apparel retailers",EventVester,,,,,,
208,TPR,"TAPESTRY, INC.",Apparel Retailers,Segment Revenues - Coach Revenues,Segment Revenues,$,$,"segment,  revenues,  coach,  revenues, tpr, tapestry, apparel retailers",EventVester,,,,,,
209,TPR,"TAPESTRY, INC.",Apparel Retailers,Segment Revenues - Kate Spade Revenues,Segment Revenues,$,$,"segment,  revenues,  kate_spade,  revenues, tpr, tapestry, apparel retailers",EventVester,,,,,,
210,TPR,"TAPESTRY, INC.",Apparel Retailers,Segment Revenues - Stuart Weitzman Revenues,Segment Revenues,$,$,"segment,  revenues,  stuart_weitzman,  revenues, tpr, tapestry, apparel retailers",EventVester,,,,,,
211,TPR,"TAPESTRY, INC.",Apparel Retailers,Segment Revenues - Total,Segment Revenues,$,$,"segment,  revenues,  total, tpr, tapestry, apparel retailers",EventVester,,,,,,
212,URBN,"URBAN OUTFITTERS, INC.",Apparel Retailers,Net sales by brand - Anthropologie Group,Net sales by brand,$,$,"net_sales,  anthropologie_group, urbn, urban outfitters, apparel retailers",EventVester,,,,,,
213,URBN,"URBAN OUTFITTERS, INC.",Apparel Retailers,Net sales by brand - Free People Group,Net sales by brand,$,$,"net_sales,  free_people_group, urbn, urban outfitters, apparel retailers",EventVester,,,,,,
214,URBN,"URBAN OUTFITTERS, INC.",Apparel Retailers,Net sales by brand - Menus & Venues,Net sales by brand,$,$,"net_sales,  menus,  venues, urbn, urban outfitters, apparel retailers",EventVester,,,,,,
215,URBN,"URBAN OUTFITTERS, INC.",Apparel Retailers,Net sales by brand - Nuuly,Net sales by brand,$,$,"net_sales,  nuuly, urbn, urban outfitters, apparel retailers",EventVester,,,,,,
216,URBN,"URBAN OUTFITTERS, INC.",Apparel Retailers,Net sales by brand - Urban Outfitters,Net sales by brand,$,$,"net_sales,  urban_outfitters, urbn, urban outfitters, apparel retailers",EventVester,,,,,,
217,URBN,"URBAN OUTFITTERS, INC.",Apparel Retailers,Net sales by segment - Retail Segment,Net sales by segment,$,$,"net_sales,  segment,  retail_segment, urbn, urban outfitters, apparel retailers",EventVester,,,,,,
218,URBN,"URBAN OUTFITTERS, INC.",Apparel Retailers,Net sales by segment - Subscription Segment,Net sales by segment,$,$,"net_sales,  segment,  subscription_segment, urbn, urban outfitters, apparel retailers",EventVester,,,,,,
