,Ticker,Company Name,Industry,kpi_name,kpi_category,kpi_unit,kpi output type,kpi_description,kpi_tags,kpi source,kpi calc type,kpi formula,var_b_type,var_a_name,var_b_type,var_b_name
101,GES,GUESS INC,Apparel Retailers,Segment Revenue - Europe,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  europe, ges, guess , apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
102,GES,GUESS INC,Apparel Retailers,Segment Revenue - Europe Retail comp sales,Segment Revenue,% decrease yoy,%,Percentage of Segment Sales Revenue,"segment,  revenue,  europe_retail,  comp_sales, ges, guess , apparel retailers",EventVester,,(A-B)/A,A,Segment Sales Revenue,B, Segments
103,GES,GUESS INC,Apparel Retailers,Segment Revenue - Europe Retail comp sales,Segment Revenue,% increase yoy,%,Percentage of Segment Sales Revenue,"segment,  revenue,  europe_retail,  comp_sales, ges, guess , apparel retailers",EventVester,,(A-B)/A,A,Segment Sales Revenue,B, Segments
104,GES,GUESS INC,Apparel Retailers,Segment Revenue - Licensing,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  licensing, ges, guess , apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
105,GES,GUESS INC,Apparel Retailers,Segment Revenue - Licensing,Segment Revenue,% increase yoy,%,Percentage of Segment Revenue,"segment,  revenue,  licensing, ges, guess , apparel retailers",EventVester,,(A-B)/A,A,Segment Revenue,B, Segments
106,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Athleta Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  athleta,  sales, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
107,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Banana Republic Global Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  banana_republic,  global_sales, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
108,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Gap Global,Sales by Brand,$,$,Currency value of Sales,"sales,  gap_global, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
109,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Gap Global Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  gap,  global_sales, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
110,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Old Navy Global,Sales by Brand,$,$,Currency value of Sales,"sales,  old_navy_global, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
111,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Old Navy Global Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  old_navy,  global_sales, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
112,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Other Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  other_sales, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
113,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Total net sales,Sales by Brand,$,$,Currency value of Total Net Sales,"sales,  total,  net_sales, gps, the gap, apparel retailers",EventVester,,A,A,Brand Revenue previous period,, 
114,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Asia Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  asia_sales, gps, the gap, apparel retailers",EventVester,,A,A,Geographic Sales,, 
115,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Canada Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  canada_sales, gps, the gap, apparel retailers",EventVester,,A,A,Geographic Sales,, 
116,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Europe Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  europe_sales, gps, the gap, apparel retailers",EventVester,,A,A,Geographic Sales,, 
117,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Other Regions Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  other_regions_sales, gps, the gap, apparel retailers",EventVester,,A,A,Geographic Sales,, 
118,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Total net sales,Sales by Geographic Region,$,$,Currency value of Total Net Geographic Sales,"sales,  total,  net_sales, gps, the gap, apparel retailers",EventVester,,A-B,A,Total Net Geographic Sales,B, Total Net Geographic Sales previous value
119,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - total sales ,Sales by Geographic Region,$,$,Currency value of Total Geographic Sales,"sales,  total_sales, gps, the gap, apparel retailers",EventVester,,A,A,Total Geographic Sales,, 
120,GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - U.S. Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  us_sales, gps, the gap, apparel retailers",EventVester,,A,A,Geographic Sales,, 
121,GPS,"THE GAP, INC.",Apparel Retailers,Segment Sales - Online sales,Segment Sales,$,$,Currency value of Segment Sales,"segment_sales,  online_sales, gps, the gap, apparel retailers",EventVester,,A-B,A,Segment Sales,B, Segment Sales previous period
122,GPS,"THE GAP, INC.",Apparel Retailers,Segment Sales - Store sales,Segment Sales,$,$,Currency value of Segment Store Sales,"segment_sales,  storesales, gps, the gap, apparel retailers",EventVester,,A-B,Ai,Segment Stores Sales,n,Number of Stores
123,GPS,"THE GAP, INC.",Apparel Retailers,Segment Sales - Total net sales,Segment Sales,$,$,Currency value of Segment Total Net Sales,"segment_sales,  total,  net_sales, gps, the gap, apparel retailers",EventVester,,A-B,A,Segment Total Net Sales,B, Previous Period Sales
124,JWN,"NORDSTROM, INC.",Apparel Retailers,Revenues by Category - Credit card revenues,Revenues by Category,$,$,Currency value of Revenue,"revenues,  category,  credit_card,  revenues, jwn, nordstrom, apparel retailers",EventVester,,A,A,Revenue,, 
125,JWN,"NORDSTROM, INC.",Apparel Retailers,Sales - Anniversary Event Sales,Sales,%,%,Percentage of Sales,"sales,  anniversary_event_sales, jwn, nordstrom, apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
126,JWN,"NORDSTROM, INC.",Apparel Retailers,Sales - Digital Sales,Sales,%,%,Percentage of Sales,"sales,  digital_sales, jwn, nordstrom, apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
127,JWN,"NORDSTROM, INC.",Apparel Retailers,Segment Revenue - Nordstrom Rack Sales,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  nordstrom_rack_sales, jwn, nordstrom, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
128,JWN,"NORDSTROM, INC.",Apparel Retailers,Segment Revenue - Nordstrom Sales,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  nordstrom_sales, jwn, nordstrom, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
129,LEVI,Levi Strauss & Co.,Apparel Retailers,Geographic revenues - Americas,Geographic revenues,$,$,Currency value of Geographic Revenue,"geographic,  revenues,  americas, levi, levi strauss & co., apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
130,LEVI,Levi Strauss & Co.,Apparel Retailers,Geographic revenues - Asia,Geographic revenues,$,$,Currency value of Geographic Revenue,"geographic,  revenues,  asia, levi, levi strauss & co., apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
131,LEVI,Levi Strauss & Co.,Apparel Retailers,Geographic revenues - Europe,Geographic revenues,$,$,Currency value of Geographic Revenue,"geographic,  revenues,  europe, levi, levi strauss & co., apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
132,LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Direct-to-consumer from Americas,Segment Revenue by Channel,$,$,Currency value of Segment Sum of Revenue,"segment,  revenue,  channel,  direct,  consumer,  americas, levi, levi strauss & co., apparel retailers",EventVester,,A,Ai,Segment Sum of Revenue,n,Number of Items
133,LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Direct-to-consumer from Asia,Segment Revenue by Channel,$,$,Currency value of Segment Sum of Revenue,"segment,  revenue,  channel,  direct,  consumer,  asia, levi, levi strauss & co., apparel retailers",EventVester,,A,Ai,Segment Sum of Revenue,n,Number of Items
134,LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Direct-to-consumer from Europe,Segment Revenue by Channel,$,$,Currency value of Segment Sum of Revenue,"segment,  revenue,  channel,  direct,  consumer,  europe, levi, levi strauss & co., apparel retailers",EventVester,,A,Ai,Segment Sum of Revenue,n,Number of Items
135,LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Wholesale revenue from Americas,Segment Revenue by Channel,$,$,Currency value of Segment Revenue,"segment,  revenue,  channel,  wholesale,  revenue,  americas, levi, levi strauss & co., apparel retailers",EventVester,,A,A,Segment Revenue,, 
136,LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Wholesale revenue from Asia,Segment Revenue by Channel,$,$,Currency value of Segment Revenue,"segment,  revenue,  channel,  wholesale,  revenue,  asia, levi, levi strauss & co., apparel retailers",EventVester,,A,A,Segment Revenue,, 
137,LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Wholesale revenue from Europe,Segment Revenue by Channel,$,$,Currency value of Segment Revenue,"segment,  revenue,  channel,  wholesale,  revenue,  europe, levi, levi strauss & co., apparel retailers",EventVester,,A,A,Segment Revenue,, 
138,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Digital Subscription and Content,Revenue by Segment,$,$,Currency value of Segment Revenue,"revenue,  segment,  digital_subscription,  content, plby, plby group , apparel retailers",EventVester,,A,A,Segment Revenue,0, Segment Revenue previous period
139,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Direct-to-Consumer,Revenue by Segment,$,$,Currency value of Segment Sum of Revenue,"revenue,  segment,  direct,  consumer, plby, plby group , apparel retailers",EventVester,,A,A,Segment Sum of Revenue,0, Segment Revenue previous period
140,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Licensing,Revenue by Segment,$,$,Currency value of Segment Revenue,"revenue,  segment,  licensing, plby, plby group , apparel retailers",EventVester,,A,A,Segment Revenue,0, Segment Revenue previous period
141,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Other,Revenue by Segment,$,$,Currency value of Segment Revenue,"revenue,  segment,  other, plby, plby group , apparel retailers",EventVester,,A,A,Segment Revenue,0, Segment Revenue previous period
142,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Consumer Products,Revenue by Type,$,$,Currency value of Sum of Revenue,"revenue,  consumer_products, plby, plby group , apparel retailers",EventVester,,A,Ai,Sum of Revenue,n,Number of Items
143,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Magazine and Digital Subscriptions,Revenue by Type,$,$,Currency value of Revenue,"revenue,  magazine,  digital_subscriptions, plby, plby group , apparel retailers",EventVester,,A,A,Revenue,, 
144,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Trademark Licensing,Revenue by Type,$,$,Currency value of Revenue,"revenue,  trademark_licensing, plby, plby group , apparel retailers",EventVester,,A,A,Revenue,, 
145,PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - TV and Cable Programming,Revenue by Type,$,$,Currency value of Revenue,"revenue,  tv,  cable_programming, plby, plby group , apparel retailers",EventVester,,A,A,Revenue,, 
146,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - International & Other Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  international,  other_sales, plce, the children's place, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
147,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - Mid-West Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  mid_west_sales, plce, the children's place, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
148,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - North East Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  north_east_sales, plce, the children's place, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
149,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - South Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  south_sales, plce, the children's place, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
150,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - West Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  west_sales, plce, the children's place, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
151,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Segment Revenue - The Children's Place International,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  the_childrens_place_international, plce, the children's place, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
152,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Segment Revenue - The Children's Place U.S.,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  the_childrens_place,  US, plce, the children's place, apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
153,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Stores - Closed store count,Stores,stores,#,Number of Store Count,"stores,  closed,  store,  count, plce, the children's place, apparel retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores Count,n,Number of Stores
154,PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Stores - Total store count,Stores,stores,#,Number of Total Store Count,"stores,  total,  store,  count, plce, the children's place, apparel retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Total Stores Count,n,Number of Stores
155,ROST,Ross Stores Inc,Apparel Retailers,"sales mix - Accessories, Lingerie, Fine Jewelry, and Fragrances",sales mix,%,%,Percentage of Sales,"sales_mix,  accessories,  lingerie,  fine_jewelry,  _fragrances, rost, ross stores , apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
156,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Children's,sales mix,%,%,Percentage of Sales,"sales_mix,  childrens, rost, ross stores , apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
157,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Home Accents and Bed and Bath,sales mix,%,%,Percentage of Sales,"sales_mix,  home_accents,  bed,  bath, rost, ross stores , apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
158,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Ladies,sales mix,%,%,Percentage of Sales,"sales_mix,  ladies, rost, ross stores , apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
159,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Men's,sales mix,%,%,Percentage of Sales,"sales_mix,  mens, rost, ross stores , apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
160,ROST,Ross Stores Inc,Apparel Retailers,sales mix - Shoes,sales mix,%,%,Percentage of Sales,"sales_mix,  shoes, rost, ross stores , apparel retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
161,ROST,Ross Stores Inc,Apparel Retailers,Store Count - Beginning of the period,Store Count,stores,$,Currency value of per Unit Store Count,"store,  count,  beginning_the_period, rost, ross stores , apparel retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,per Unit Stores Count,n,Number of Stores
