Ticker,Company Name,Industry,KPI Category,KPI Name,KPI Units
ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category,Footwear Revenue,$M
ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category,Other Sales Revenue,$M
ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category,Outdoors Revenue,$M
ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category,Sports and Recreation Revenue,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales,Domestic comparable online sales,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales,Domestic comparable sales,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales,Enterprise comparable sales,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales,International comparable sales,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Revenue,Domestic Revenue,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Revenue,International Revenue,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Appliances,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Appliances,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Computing and  Phones,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Computing and Mobile Phones,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Computing and Mobile Phones,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Consumer Electronics,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Consumer Electronics,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Entertainment,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Entertainment,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Other,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Other,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Services,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,Domestic Revenue from Services,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Appliances,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Appliances,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Computing and  Phones,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Computing and Mobile Phones,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Computing and Mobile Phones,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Consumer Electronics,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Consumer Electronics,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Entertainment,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Entertainment,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Other,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Other,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Services,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue,International Revenue from Services,%
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product,Appliances,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product,Computing and Mobile Phones,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product,Consumer Electronics,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product,Entertainment,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product,Other,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product,Services,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Segment Revenue,Domestic Revenue,$M
BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Segment Revenue,International Revenue,$M
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Net Sales by Major Merchandise Categories,Apparel,%
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Net Sales by Major Merchandise Categories,Footwear,%
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Net Sales by Major Merchandise Categories,"Hats, accessories and other",%
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales,E-commerce,%
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales,E-commerce Revenue,$M
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales,Retail Stores Revenue,$M
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales,Stores,%
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Stores,new stores,number
BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Stores,store closed,number
CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue,Finance charges and other,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue,Other Revenue,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue,Product sales,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue,Repair service agreement commissions,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue,Service revenues,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue,Consumer electronics - Product sales,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue,Furniture and mattress - Product sales,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue,Home appliance - Product sales,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue,Home office - Product sales,$M
CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue,Other - Product sales,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Revenue by Type,External Customer Sales,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Revenue by Type,Intersegment Sales,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue,Brand Portfolio,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue,Canada Retail,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue,Elimination of intersegment net Revenue,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue,Other Revenue,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue,U.S. Retail Revenue,$M
DBI,Designer Brands Inc,Specialty Stores and Retailers,Stores,Total number of stores,Stores
DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales,Apparel Sales,$M
DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales,Consumables Sales,$M
DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales,Home products Sales,$M
DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales,Seasonal Sales,$M
DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Store count,Ending Store count,Units
DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Store count,New store openings,Units
DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Store count,Total selling square footage,Million
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Net Sales,E- Commerce Sales,% Decrease
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Net Sales,E- Commerce Sales,% Increase
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Net Sales,Same Store Sales,% Increase
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Relocated stores,DICK'S Sporting Goods,No
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Relocated stores,Specialty Concept Stores,No
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Revenue by Net Sales,Sales,$M
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Square Footage,DICK'S Sporting Goods,M
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Square Footage,Specialty Concept Stores,M
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Stores,DICK'S Sporting Goods,units
DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Stores,Specialty Concept Stores,units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Change in Average Ticket,Dollar Tree,% Increase
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Change in Average Ticket,Family Dollar ,% Increase
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Change in Customer Traffic,Dollar Tree,% Decrease
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Change in Customer Traffic,Family Dollar ,% Decrease
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Growth Rate (Square Footage) ,Dollar Tree,%
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Growth Rate (Square Footage) ,Family Dollar ,%
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Growth Rate (Square Footage) ,Retail Selling Square Footage,%
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,New Stores Openings,Dollar Tree,Units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,New Stores Openings,Family Dollar ,Units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Re-bannered Stores,Dollar Tree,Units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Re-bannered Stores,Family Dollar ,Units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Renovated Stores,Completed Renovations,Units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Same Store Sales,Same Store Sales,%
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Same-Store Sales by Segment,Dollar Tree Same Store Sales,%
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Same-Store Sales by Segment,Family Dollar Same Store Sales,%
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Segment Sales,"Corporate, support and Other Sales",$M
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Segment Sales,Dollar Tree Sales,$M
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Segment Sales,Family Dollar Sales,$M
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Segment Sales,Total Segment Sales,$M
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Selling Square Footage ,Dollar Tree,M
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Selling Square Footage ,Family Dollar ,M
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Store Closures,Dollar Tree,Units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Store Closures,Family Dollar ,Units
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Stores,Closed Stores,Stores 
DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Stores,Expanded or Relocated Stores,Units
EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Centers,Net new center openings,number
EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Centers,Net new centers,number
EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Centers,Network of locations,number
EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue,Marketing Fees,$M
EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue,Other Revenue,$M
EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue,Product Sales,$M
EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue,Royalty Fees,$M
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Comparable store sales,Comparable store sales growth,%
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings,America's Best Contacts and Eyeglasses Stores,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings,Eyeglass World Stores,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings,Total Stores,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings,Vision Centers - Walmart,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings,Vista Optical Stores - Fred Meyer,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings,Vista Optical Stores - Military,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,No of stores open at the end,Corporate/Other,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,No of stores open at the end,Legacy segment,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,No of stores open at the end,Owned & Host segment,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores,America's Best Contacts and Eyeglasses Stores,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores,Eyeglass World Stores,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores,Vision Centers - Walmart,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores,Vista Optical Stores - Fred Meyer,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores,Vista Optical Stores - Military,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Revenue From Contracts With Customers,Revenues recognized at a point in time,$M
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Revenue From Contracts With Customers,Revenues recognized over time,$M
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue,Corporate/Other Revenue,$M
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue,Legacy Revenue,$M
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue,Owned & Host Revenue,$M
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue,Reconciliations,$M
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures,America's Best Contacts and Eyeglasses Stores,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures,Eyeglass World Stores,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures,Vision Centers - Walmart,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures,Vista Optical Stores - Fred Meyer,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures,Vista Optical Stores - Military,Units
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth,America's Best,%
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth,Corporate/Other,%
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth,Eyeglass World,%
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth,Fred Meyer,%
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth,Legacy segment,%
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth,Military,%
EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Stores,New Stores,No
FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Product Revenue,Fashion and home,$M
FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Product Revenue,Leisure,$M
FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Product Revenue,Party and snack,$M
FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Stores,Total Stores,Units
FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Channel Sales,Direct to Customers Sales,$M
FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Channel Sales,Stores Sales,$M
FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Franchise Operations,Franchise stores ,Units
FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Geographic Sales,International Sales,$M
FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Geographic Sales,United States Sales,$M
FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Stores,Total Store Count,Units
GME,GAMESTOP CORP,Specialty Stores and Retailers,Revenue by product sales,Collectibles Sales,$M
GME,GAMESTOP CORP,Specialty Stores and Retailers,Revenue by product sales,Hardware and accessories Sales,$M
GME,GAMESTOP CORP,Specialty Stores and Retailers,Revenue by product sales,Software Sales,$M
GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography,Australia,$M
GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography,Canada,$M
GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography,Europe,$M
GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography,United States,$M
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,News Store Openings,Number of Stores,Units
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Segment Revenue,Distribution,$M
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Segment Revenue,E-commerce sales,$M
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Segment Revenue,Sales at company owned stores,$M
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Square Feet,Retail and Warehouse Space,M 
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Store Count,No of Hydroponic garden centers to reach,Units
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Store Count,No. of retail hydroponic/gardening stores,Units
GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Store Count,Number of Stores,Units
HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Revenue by major products category,Apparel,$M
HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Revenue by major products category,Equipment,$M
HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Revenue by major products category,Footwear,$M
HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Store Count,End of period,Stores
HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Store Count,New stores opened,Stores
HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Store Count,Stores closed,Stores
JOAN,JOANN Inc,Specialty Stores and Retailers,Sales by Product Category,Arts and Crafts and Home Decor Sales,$M
JOAN,JOANN Inc,Specialty Stores and Retailers,Sales by Product Category,Other Sales,$M
JOAN,JOANN Inc,Specialty Stores and Retailers,Sales by Product Category,Sewing Sales,$M
LESL,Leslie's Inc,Specialty Stores and Retailers,Locations and platforms,Physical locations and multiple digital platforms,number
LESL,Leslie's Inc,Specialty Stores and Retailers,Net Income,Net Income,$M
LESL,Leslie's Inc,Specialty Stores and Retailers,Net Sales,Net Sales,$M
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Average Retail Price,Average Retail Price per Unit Sold Increase,%
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Number of new stores,Number of new stores,units
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Number of stores closed,Number of stores closed,units
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Number of Stores Open,Number of Stores,units
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenue by Type,Net Merchandise Sales,$M
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenue by Type,Net Services Sales,$M
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category,Installation and Delivery Services,$M
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category,Manufactured Products,$M
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category,Moldings and Accessories and Other,$M
LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category,Solid and Engineered Hardwood,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Backlog,Direct orders,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Backlog,Retail orders,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Direct orders,Direct orders,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by geography,Canada,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by geography,"Europe, the Middle East and Africa",$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by geography,Others,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by geography,United States ,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by type,Extended warranties and services,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by type,Others,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by type,Product Sales,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Sales order backlog,Sales order backlog,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Segment Sales,Direct sales,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Segment Sales,Retail sales,$M
NLS,Nautilus Inc.,Specialty Stores and Retailers,Segment Sales,Royalty,$M
ODP,The ODP Corporation,Specialty Stores and Retailers,Average square footage per store,Retail Division,Square foot
ODP,The ODP Corporation,Specialty Stores and Retailers,Revenue by Type,Products Revenue,$M
ODP,The ODP Corporation,Specialty Stores and Retailers,Revenue by Type,Services Revenue,$M
ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue,Business Solutions Division,$M
ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue,CompuCom Division,$M
ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue,Other,$M
ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue,Retail Division,$M
ODP,The ODP Corporation,Specialty Stores and Retailers,Stores closed,Retail Division,No
ODP,The ODP Corporation,Specialty Stores and Retailers,Stores count,Retail Division,No
ODP,The ODP Corporation,Specialty Stores and Retailers,Total retail stores,Total retail stores,Stores
ODP,The ODP Corporation,Specialty Stores and Retailers,Total square footage,Retail Division,M Square foot
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Company-operated locations,Mexico Segment,No
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Company-operated locations,Rent-A-Center Business segmen,No
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Franchise-operated locations,Franchising Segment,No
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,GMV,GMV,%increase
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type,Acima,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type,Franchising,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type,Mexico,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type,Rent-A-Center Business,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues,Franchise-Merchandise sales,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues,Franchise-Royalty income and fees,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues,Store-Installment sales,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues,Store-Merchandise sales,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues,Store-Other,$M
RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues,Store-Rentals and fees,$M
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Number of stores BSG,Company-operated stores,units
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Number of stores BSG,Franchise stores,units
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Number of stores SBS,Company-operated stores,units
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Number of stores SBS,Franchise stores,units
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Sales consultants,Number of BSG distributor sales consultants,NOS
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Same store sales growth,BSG,% increase
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Same store sales growth,SBS,% increase
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Segment Revenue,"Beauty Systems Group (""BSG"")",$M
SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Segment Revenue,"Sally Beauty Supply (""SBS"")",$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,New opened store,New opened store,Units
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Revenue by Product Category,Accessories and Other,$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Revenue by Product Category,Athletics Children's,$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Revenue by Product Category,Athletics Men's,$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Revenue by Product Category,Athletics Women's,$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Revenue by Product Category,Non-Athletics Children's,$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Revenue by Product Category,Non-Athletics Men's,$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Revenue by Product Category,Non-Athletics Women's,$M
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Shoe Perks customer loyalty program,Shoe Perks customer loyalty program,% Increase
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Store Updates,Stores Closed,Units
SCVL,"Shoe Carnival, Inc.",Specialty Stores and Retailers,Total Members,Shoe Perks customer loyalty program membership,M
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Apparel,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Apparel Revenue,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Camping,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Camping Revenue,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Fishing,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Fishing Revenue,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Footwear,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Footwear Revenue,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Hunting and Shooting,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,Hunting and Shooting Revenue,%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,"Optics, Electronics, Accessories, and Other",%
SPWH,Sportsman's Warehouse Holdings Inc,Specialty Stores and Retailers,Revenue by Type,"Optics, Electronics, Accessories, and Other Revenue",%
